v8-version,4,9,385,35,0
code-creation,Function,0,0x1af65bd3080,1788,"BuildLanguageTagREs native i18n.js:512:29",0x2680f5f8f90,~
code-creation,Function,0,0x1af65bd3780,2700,"initializeCollator native i18n.js:548:28",0x2680f5f99a0,~
code-creation,Function,0,0x1af65bd4220,308,"compare native i18n.js:657:17",0x2680f5f9b80,~
code-creation,Function,0,0x1af65bd4360,460,"isWellFormedCurrencyCode native i18n.js:662:34",0x2680f5f9d48,~
code-creation,Function,0,0x1af65bd4540,556,"getNumberOption native i18n.js:667:25",0x2680f5f9fa0,~
code-creation,Function,0,0x1af65bd4780,4460,"initializeNumberFormat native i18n.js:687:32",0x2680f5fac68,~
code-creation,Function,0,0x1af65bd5900,260,"formatNumber native i18n.js:836:22",0x2680f5fadf0,~
code-creation,Function,0,0x1af65bd5a20,268,"parseNumber native i18n.js:841:21",0x2680f5fafb0,~
code-creation,Function,0,0x1af65bd5b40,2572,"toLDMLString native i18n.js:847:22",0x2680f5fb8e0,~
code-creation,Function,0,0x1af65bd6560,260,"appendToLDMLString native i18n.js:882:28",0x2680f5fbaa0,~
code-creation,Function,0,0x1af65bd6680,2700,"fromLDMLString native i18n.js:889:24",0x2680f5fc178,~
code-creation,Function,0,0x1af65bd7120,428,"appendToDateTimeObject native i18n.js:933:32",0x2680f5fc3b8,~
code-creation,Function,0,0x1af65bd72e0,1852,"toDateTimeOptions native i18n.js:944:27",0x2680f5fc910,~
code-creation,Function,0,0x1af65bd7a20,3076,"initializeDateTimeFormat native i18n.js:991:34",0x2680f5fd308,~
code-creation,Function,0,0x1af65bd8640,484,"formatDate native i18n.js:1119:20",0x2680f5fd510,~
code-creation,Function,0,0x1af65bd8840,268,"parseDate native i18n.js:1130:19",0x2680f5fd6d0,~
code-creation,Function,0,0x1af65bd8960,1424,"canonicalizeTimeZoneID native i18n.js:1136:32",0x2680f5fda38,~
code-creation,Function,0,0x1af65bd8f00,1412,"initializeBreakIterator native i18n.js:1157:33",0x2680f5fdec0,~
code-creation,Function,0,0x1af65bd94a0,260,"adoptText native i18n.js:1228:19",0x2680f5fe080,~
code-creation,Function,0,0x1af65bd95c0,228,"first native i18n.js:1232:15",0x2680f5fe1e8,~
code-creation,Function,0,0x1af65bd96c0,228,"next native i18n.js:1235:14",0x2680f5fe350,~
code-creation,Function,0,0x1af65bd97c0,228,"current native i18n.js:1238:17",0x2680f5fe4b8,~
code-creation,Function,0,0x1af65bd98c0,228,"breakType native i18n.js:1241:19",0x2680f5fe620,~
code-creation,Function,0,0x1af65bd99c0,580,"cachedOrNewService native i18n.js:1263:28",0x2680f5fe888,~
code-creation,Function,0,0x1af65bd9c20,396,"OverrideFunction native i18n.js:1273:26",0x2680f5feac8,~
code-creation,Stub,2,0x1af65bd9dc0,334,"InstanceOfStub"
code-creation,Function,0,0x1af65bd9f20,532,"toLocaleDateTime native i18n.js:1326:26",0x2680f5fed50,~
code-creation,Function,0,0x1af65bda140,1756," native i18n.js:31:18",0x2680f5ff0c8,~
code-creation,Function,0,0x1af65bda820,244,"get native i18n.js:540:4",0x2680f5ff278,~
code-creation,Stub,2,0x1af65bda920,786,"FastNewClosureStub"
code-creation,Function,0,0x1af65bdac40,212,"set native i18n.js:544:4",0x2680f5ff500,~
code-creation,Function,0,0x1af65bdad20,444," native i18n.js:611:40",0x2680f5ff710,~
code-creation,Function,0,0x1af65bdaee0,1228," native i18n.js:621:66",0x2680f5ffbb0,~
code-creation,Function,0,0x1af65bdb3c0,380," native i18n.js:646:59",0x2680f5ffd88,~
code-creation,Function,0,0x1af65bdb540,244,"get native i18n.js:679:4",0x2680f5fff38,~
code-creation,Function,0,0x1af65bdb640,212,"set native i18n.js:683:4",0x39c03f041f8,~
code-creation,Function,0,0x1af65bdb720,444," native i18n.js:775:44",0x39c03f04408,~
code-creation,Function,0,0x1af65bdb8e0,1940," native i18n.js:785:70",0x39c03f04a68,~
code-creation,Function,0,0x1af65bdc080,380,"bQ native i18n.js:825:63",0x39c03f04c48,~
code-creation,Function,0,0x1af65bdc200,444," native i18n.js:1044:46",0x39c03f04e58,~
code-creation,Function,0,0x1af65bdc3c0,2156," native i18n.js:1054:72",0x39c03f055e0,~
code-creation,Function,0,0x1af65bdcc40,380,"cf native i18n.js:1108:65",0x39c03f057c0,~
code-creation,Function,0,0x1af65bdcdc0,444," native i18n.js:1183:47",0x39c03f059d0,~
code-creation,Function,0,0x1af65bdcf80,780," native i18n.js:1194:9",0x39c03f05cd8,~
code-creation,Function,0,0x1af65bdd2a0,380," native i18n.js:1217:9",0x39c03f05eb8,~
code-creation,Function,0,0x1af65bdd420,588," native i18n.js:1283:54",0x39c03f060f8,~
code-creation,Function,0,0x1af65bdd680,788," native i18n.js:1296:50",0x39c03f06378,~
code-creation,Function,0,0x1af65bdd9a0,604," native i18n.js:1313:55",0x39c03f065b8,~
code-creation,Function,0,0x1af65bddc00,428," native i18n.js:1336:55",0x39c03f067b0,~
code-creation,Function,0,0x1af65bdddc0,428," native i18n.js:1346:59",0x39c03f069a8,~
code-creation,Function,0,0x1af65bddf80,428," native i18n.js:1356:59",0x39c03f06ba0,~
code-creation,Function,0,0x1af65bde140,12436," native i18n.js:2:10",0x39c03f078a0,~
code-creation,Script,0,0x1af65be11e0,228,"native i18n.js",0x39c03f079f8,~
code-creation,Stub,3,0x1af65be12e0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1360,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be13e0,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65be1460,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65be14e0,160,"StoreFieldStub"
code-creation,Stub,13,0x1af65be1580,187,"CompareICStub"
code-creation,Handler,3,0x1af65be1640,164,"next"
code-creation,Stub,3,0x1af65be1700,112,"LoadFieldStub"
code-creation,Stub,3,0x1af65be1780,112,"LoadFieldStub"
code-creation,Stub,3,0x1af65be1800,188,"StoreFieldStub"
code-creation,Stub,3,0x1af65be18c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1940,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be19c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1a40,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1ac0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1b40,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1bc0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1c40,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1cc0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1d40,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1dc0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1e40,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be1ec0,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65be1f40,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65be1fc0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be2040,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be20c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be2140,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be21c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be2240,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be22c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be2340,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be23c0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be2440,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be24c0,116,"LoadFieldStub"
code-creation,Function,0,0x1af65be2540,300,"constructor native ReadableStreamTempStub.js:7:16",0x39c03f0c9d8,~
code-creation,Function,0,0x1af65be2680,300,"getReader native ReadableStreamTempStub.js:10:14",0x39c03f0cb80,~
code-creation,Function,0,0x1af65be27c0,300,"cancel native ReadableStreamTempStub.js:13:11",0x39c03f0cd28,~
code-creation,Function,0,0x1af65be2900,828," native ReadableStreamTempStub.js:2:10",0x39c03f0cee8,~
code-creation,Script,0,0x1af65be2c40,228,"native ReadableStreamTempStub.js",0x39c03f0d040,~
code-creation,Function,0,0x1af65be2d40,836," native promise-extra.js:2:10",0x39c03f0df78,~
code-creation,Script,0,0x1af65be30a0,228,"native promise-extra.js",0x39c03f0e0d0,~
code-creation,Stub,3,0x1af65be31a0,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be3220,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65be32a0,120,"LoadConstantStub"
code-creation,Stub,13,0x1af65be3320,663,"CompareICStub"
code-creation,Stub,13,0x1af65be35c0,195,"CompareICStub"
